URLs,Label
http://beforeitsnews.com/sports/2017/09/10-important-stories-from-092517-box-scores-hanigers-big-night-judge-makes-history-more-2701137.html,0
http://beforeitsnews.com/u-s-politics/2017/10/this-high-school-is-threatening-to-ban-players-who-kneel-during-anthem-2537184.html,0
http://inhealth.cnn.com/stepping-up-your-psoriasis-treatment/psoriasis-eczema-dermatitis-whats-the-difference?did=t1_rss12_2,1
http://www.bbc.com/news/world-us-canada-41488952,1
http://www.cnn.com/videos/us/2017/10/09/ivana-trump-cbs-interview-donald-melania-orig.cnn/video/playlists/cant-miss/,1
http://beforeitsnews.com/u-s-politics/2017/10/teen-suspended-for-sitting-during-pledge-of-allegiance-2537597.html,0
https://www.reuters.com/article/us-northkorea-china-art-insight/white-tiger-dark-horse-north-korean-art-market-heats-up-idUSKCN1C90Z0,1
http://beforeitsnews.com/u-s-politics/2017/10/san-juan-mayor-that-criticized-relief-efforts-doesnt-show-up-for-fema-planning-sessions-2537095.html,0
http://beforeitsnews.com/sports/2017/10/105-expo-park-forbes-field-bucs-win-60-opener-lose-27-puds-300-hbd-claude-felix-sarge-grays-win-ws-2701996.html,0
http://beforeitsnews.com/u-s-politics/2017/10/on-snl-alec-baldwins-trump-calls-san-juan-mayor-nasty-woman-2537077.html,0
https://www.activistpost.com/2017/09/un-security-council-resolution-2375-north-korea-preparation-war.html,0
http://beforeitsnews.com/u-s-politics/2017/09/trump-administration-proposes-historic-low-refugee-cap-of-45000-2536916.html,0
http://www.cnn.com/2017/10/11/us/eminem-political-trump-history/index.html,1
http://abcnews.go.com/US/wireStory/tampa-school-fire-blamed-irma-flooding-50296864,1
https://www.nytimes.com/2017/10/07/world/europe/poland-rosary-border-prayer.html?rref=collection%2Fsectioncollection%2Fworld,1
http://www.cnn.com/videos/us/2017/10/10/daily-news-briefing-10102017-1.cnn,1
http://inhealth.cnn.com/treating-severe-asthma/new-biologic-drugs-target-the-root-of-asthma?did=t1_rss12,1
http://www.cnn.com/videos/politics/2017/10/10/times-trump-bragged-about-intelligence-orig-alee.cnn,1
https://www.reuters.com/article/us-europe-migrants/tunisian-migrant-navy-boats-collide-eight-bodies-found-idUSKBN1CE11D,1
http://beforeitsnews.com/sports/2017/10/nlds-kyle-hendricks-to-start-game-1-vs-nationals-2701941.html,0
http://beforeitsnews.com/u-s-politics/2017/09/secretary-tom-prices-resignation-letter-full-text-2537024.html,0
https://www.activistpost.com/2017/10/free-press-not-free-tell-facts-vaccines.html,0
http://beforeitsnews.com/sports/2017/10/103-happenings-hbd-cap-johnny-dog-tomato-ismael-wil-alex-frankie-gene-hired-clarke-retires-2701818.html,0
http://beforeitsnews.com/sports/2017/10/notdoneyet-2701906.html,0
https://www.nytimes.com/2017/10/09/us/politics/trump-immigration-dreamers.html?rref=collection%2Fsectioncollection%2Fpolitics,1
http://www.cnn.com/2017/10/10/opinions/turkey-us-relations-fadi-opinion/index.html,1
http://beforeitsnews.com/entertainment/2017/09/vendange-carmel-inn-and-suites-announces-new-wine-themed-room-in-partnership-with-award-winning-soledad-based-carmel-road-winery-2670487.html,0
http://beforeitsnews.com/u-s-politics/2017/09/public-version-of-crude-trump-howard-stern-interviews-hit-by-dcma-2536979.html,0
http://dailybuzzlive.com/horrifying-raining-spiders-brazil/,0
http://beforeitsnews.com/u-s-politics/2017/09/robert-plant-announces-new-tour-and-releases-new-single-video-2536776.html,0
https://www.reuters.com/article/us-niger-usa-pentagon/mattis-looking-to-see-if-changes-need-to-be-made-after-niger-ambush-idUSKBN1CG2V8,1
http://www.bbc.com/sport/cricket/41512371,1
http://www.bbc.com/news/entertainment-arts-41565703,1
http://beforeitsnews.com/u-s-politics/2017/09/annihilation-teaser-trailer-2536866.html,0
http://edition.cnn.com/2017/10/02/sport/gallery/what-a-shot-sports-1003/index.html,1
https://www.activistpost.com/2017/10/freedom-exists-natural-law.html,0
https://www.nytimes.com/2017/10/11/sports/baseball/cubs-hugs-nlds.html?rref=collection%2Fsectioncollection%2Fsports,1
http://www.disclose.tv/news/astronomers_think_they_might_have_spotted_a_new_dwarf_planet_in_our_solar_system/140349,0
http://beforeitsnews.com/sports/2017/09/925-games-hans-has-his-days-crowd-23-big-poisons-mark-game-stories-2701053.html,0
https://www.reuters.com/article/us-usa-trump-russia-dossier/u-s-special-counsels-investigators-met-author-of-trump-dossier-source-idUSKBN1CB036,1
http://www.cnn.com/2017/10/11/entertainment/bet-hip-hop-awards-2017-winners/index.html,1
http://beforeitsnews.com/u-s-politics/2017/10/the-juice-reportedly-seeks-bunny-ranch-romp-with-hooker-resembling-murdered-ex-wife-2537614.html,0
http://beforeitsnews.com/scandals/2017/09/vatican-kidnaps-teenage-girl-leaked-letter-says-2437327.html,0
https://www.reuters.com/article/us-soccer-worldcup-brazil/soccer-from-ridiculous-to-sublime-tite-turns-brazil-around-idUSKCN1C814S,1
http://www.cnn.com/2017/08/29/health/brain-on-fire-nmda-encephalitis/index.html,1
http://beforeitsnews.com/u-s-politics/2017/10/madagascar-plague-kills-20-amid-unusually-rapid-rise-in-cases-2537247.html,0
http://beforeitsnews.com/sports/2017/09/rugby-world-cup-2023-a-buggers-muddle-2701254.html,0
http://www.cnn.com/videos/cnnmoney/2017/10/08/snl-jason-aldean-las-vegas-tom-petty-orig.cnn,1
http://www.cnn.com/2017/10/10/politics/us-navy-mccain-officers-relieved-of-command/index.html,1
http://beforeitsnews.com/u-s-politics/2017/10/aung-san-suu-kyi-stripped-of-oxford-honor-amid-ethnic-cleansing-claims-2537317.html,0
http://beforeitsnews.com/scandals/2017/09/where-is-the-relief-money-for-texas-hurricane-victims-please-share-2437328.html,0
https://www.reuters.com/article/us-safrica-storm/south-africas-durban-port-remains-closed-after-severe-storm-idUSKBN1CG1NC,1
https://www.activistpost.com/2017/10/las-vegas-shooter-brought-10-suitcases-hotel.html,0
http://beforeitsnews.com/u-s-politics/2017/09/how-the-massive-equifax-data-breach-happened-2536715.html,0
https://www.nytimes.com/2017/10/08/world/africa/nigeria-cameroon-secession-separatists.html?rref=collection%2Fsectioncollection%2Fworld,1
http://beforeitsnews.com/u-s-politics/2017/10/chinese-police-orders-uyghur-muslims-to-hand-in-the-holy-quran-2537074.html,0
http://www.cnn.com/2017/08/15/opinions/espn-fantasy-auction-opinion-pearlman/index.html,1
http://www.cnn.com/2017/10/04/politics/mark-warner-richard-burr-russia-investigation/index.html,1
https://www.reuters.com/article/us-switch-ipo/data-center-provider-switch-surges-in-debut-idUSKBN1CB1TH,1
http://beforeitsnews.com/sports/2017/10/invisible-2702202.html,0
https://www.reuters.com/article/us-china-eu-trade/china-says-eu-u-s-trade-moves-lack-awareness-of-wto-rules-idUSKBN1CH0AL,1
https://www.reuters.com/article/us-usa-turkey-security/turkish-pm-says-visa-dispute-with-u-s-must-be-fixed-quickly-idUSKBN1CF0XR,1
https://www.nytimes.com/2017/10/11/sports/baseball/stephen-strasburg-nationals-cubs-game-4.html?rref=collection%2Fsectioncollection%2Fsports,1
https://www.nytimes.com/2017/10/11/world/asia/hong-kong-china-national-anthem-protest.html?rref=collection%2Fsectioncollection%2Fworld,1
https://www.reuters.com/article/us-mexico-walmex/walmex-says-same-store-sales-rise-10-2-percent-in-september-idUSKBN1CA2MY,1
http://www.cnn.com/2017/10/08/opinions/puerto-rico-not-okay-vega-opinion/index.html,1
http://www.cnn.com/videos/us/2017/10/10/hurricane-recovery-efforts-comparison-cuomo-newday.cnn,1
http://beforeitsnews.com/u-s-politics/2017/10/18-year-old-reportedly-raped-after-arrest-by-on-duty-nypd-officers-2537141.html,0
http://beforeitsnews.com/u-s-politics/2017/10/fema-website-mysteriously-scrubs-statistics-on-puerto-ricos-resources-2537466.html,0
http://beforeitsnews.com/u-s-politics/2017/10/trumps-kids-allegedly-used-political-clout-to-get-fraud-case-dropped-2537305.html,0
http://www.bbc.com/news/world-asia-41548203,1
https://www.activistpost.com/2017/09/cnn-caught-lying-again-adding-words-to-syrian-witness-statement-to-fit-western-narrative.html,0
http://beforeitsnews.com/scandals/2017/09/shock-report-one-third-of-us-government-satanic-pedophiles-2437305.html,0
http://beforeitsnews.com/sports/2017/10/nc-state-turning-into-a-really-solid-team-after-win-over-louisville-2702068.html,0
https://www.reuters.com/article/us-mexico-politics/mexico-ex-first-lady-leaves-opposition-party-for-presidency-bid-idUSKBN1CB2W3,1
http://beforeitsnews.com/sports/2017/10/a-black-eye-in-the-black-hole-2702322.html,0
https://www.reuters.com/article/us-golf-cimb/eight-birdie-smith-upstages-quality-field-at-cimb-classic-idUSKBN1CH0UW,1
https://www.reuters.com/article/us-iran-nuclear-zarif/iran-foreign-minister-tells-lawmakers-of-plans-to-respond-to-trump-moves-idUSKBN1CG0ZN,1
http://beforeitsnews.com/sports/2017/10/tournament-time-2702054.html,0
https://www.nytimes.com/2017/10/12/movies/tom-of-finland-review.html?rref=collection%2Fsectioncollection%2Farts,1
http://beforeitsnews.com/u-s-politics/2017/10/trump-derangement-syndrome-on-the-vegas-shooting-2537212.html,0
http://beforeitsnews.com/sports/2017/10/106-hbd-eddie-tom-gene-jeff-joel-radhames-chiefs-triples-20-for-smiley-more-2702087.html,0
http://beforeitsnews.com/u-s-politics/2017/10/snl-michael-che-calls-trump-you-btch-over-puerto-rico-response-2537087.html,0
https://www.reuters.com/article/us-afghanistan-airstrikes/u-s-bombs-dropped-in-afghanistan-at-highest-since-2010-under-new-trump-strategy-idUSKBN1CG0OO,1
https://www.reuters.com/article/us-eu-carbon-survey/analysts-raise-eu-carbon-price-forecasts-on-expectations-of-market-reform-survey-idUSKBN1CG1OO,1
https://www.reuters.com/article/us-india-energy-modi/indian-pm-modi-targets-more-energy-reforms-after-meeting-oil-chiefs-idUSKBN1CE1B5,1
http://beforeitsnews.com/u-s-politics/2017/10/oregon-texas-capitol-several-other-cities-to-replace-columbus-day-2537445.html,0
http://reuters.com/article/interactive/idUSBRE83C0KB20120413?view=large,1
http://beforeitsnews.com/u-s-politics/2017/09/irs-still-going-after-obamas-political-foes-as-agency-assisting-mueller-to-get-trump-2536794.html,0
http://beforeitsnews.com/sports/2017/10/102-happenings-hbd-erniehonest-eddie-rex-maury-big-red-marino-lamont-axed-bucs-sold-more-2701710.html,0
http://www.bbc.com/news/av/world-us-canada-41559146/serving-for-citizenship,1
https://www.reuters.com/article/us-people-harvey-weinstein/weinstein-co-board-ousts-harvey-weinstein-after-harassment-allegations-idUSKBN1CE00B,1
https://www.activistpost.com/2017/10/newly-passed-law-will-jail-parents-kids-caught-bullying.html,0
https://www.nytimes.com/2017/09/29/your-money/paying-for-college/payback-college-loans.html,1
http://money.cnn.com/gallery/news/companies/2017/09/26/fresh-money-where-start-company/index.html,1
http://www.cnn.com/2017/10/11/politics/congressional-letter-bristol-bay-salmon/index.html,1
http://beforeitsnews.com/entertainment/2017/10/climb-on-board-and-hitcher-ride-as-psyrus-take-you-on-a-journey-into-sound-2670650.html,0
http://dailybuzzlive.com/vegas-shooter-filmed-slaughter-may-left-note-suicide-photo-emerges/,0
http://www.cnn.com/2017/10/10/us/las-vegas-shooter-incendiary-rounds/index.html,1
http://beforeitsnews.com/entertainment/2017/09/missing-link-music-signs-jazz-icon-najee-2670521.html,0
http://beforeitsnews.com/u-s-politics/2017/09/julia-louis-dreyfus-backs-universal-health-care-in-breast-cancer-post-2536946.html,0
https://www.nytimes.com/2017/10/07/business/lisa-bloom-weinstein-attorney.html?rref=collection%2Fsectioncollection%2Farts,1
https://www.nytimes.com/2017/10/09/arts/jamar-roberts-ailey-dancer.html?rref=collection%2Fsectioncollection%2Farts,1
http://beforeitsnews.com/u-s-politics/2017/09/trump-claims-his-attacks-on-nfl-players-have-nothing-to-do-with-race-2536684.html,0
http://beforeitsnews.com/u-s-politics/2017/10/lsu-tigers-shocking-homecoming-gag-job-against-troy-shows-team-in-freefall-2537097.html,0
http://www.cnn.com/videos/us/2017/10/10/texas-tech-police-officer-fatally-shot-sot.klbk,1
http://beforeitsnews.com/sports/2017/10/acc-announces-game-times-networks-for-october-14-2701760.html,0
http://beforeitsnews.com/u-s-politics/2017/09/trump-exploits-pat-tillmans-death-to-promote-his-nfl-stance-2536795.html,0
https://www.reuters.com/article/us-reutersrankings-europeanuniversities-idUSKBN17Z09T,1
http://beforeitsnews.com/u-s-politics/2017/09/save-the-children-a-f-branco-cartoon-2536995.html,0
http://www.bbc.co.uk/bbcthree/item/edb0bf71-07d1-470c-8359-20075042fffd,1
http://www.cnn.com/2017/10/09/us/california-fires/index.html,1
http://www.bbc.com/news/world-us-canada-41504063,1
http://www.cnn.com/2017/10/07/middleeast/turkey-syria-fsa-military-operation-idlib/index.html,1
http://beforeitsnews.com/u-s-politics/2017/09/hypocrite-pittsburgh-steelers-coach-hosted-big-fundraiser-for-hillary-last-year-2536789.html,0
http://beforeitsnews.com/u-s-politics/2017/10/prankster-arrested-after-crashing-theresa-mays-speech-2537301.html,0
http://www.disclose.tv/news/this_marine_stole_a_truck_and_saved_dozens_of_vegas_shooting_victims_now_the_car_owner_sent_him_this_message/140445,0
https://www.reuters.com/article/us-india-banks-exclusive/exclusive-no-respite-for-indian-banks-as-bad-loans-hit-record-146-billion-idUSKBN1CF1NT,1
https://www.nytimes.com/2017/10/10/sports/baseball/chicago-cubs-washington-nationals-strasburg.html?rref=collection%2Fsectioncollection%2Fsports,1
http://beforeitsnews.com/u-s-politics/2017/10/british-tennis-player-dan-evans-tests-positive-for-cocaine-2537242.html,0
http://beforeitsnews.com/sports/2017/10/a-problem-for-the-wild-card-game-sanchez-2701709.html,0
https://www.activistpost.com/2017/09/donald-trump-threatens-north-korea-twitter-nk-foreign-minister-responds-declared-war.html,0
https://www.reuters.com/article/us-kenya-election/kenya-vote-in-balance-as-crisis-deepens-after-odinga-quits-idUSKBN1CG0UE,1
http://abcnews.go.com/US/us-gulf-coast-warned-tropical-storm-nate-strike/story?id=50286801,1
http://www.bbc.com/sport/rugby-league/41549958,1
http://www.cnn.com/2017/10/10/us/iyw-aid-victims-of-the-california-wildfires/index.html,1
https://www.reuters.com/article/us-nfl-anthem-hill/espn-suspends-jemele-hill-after-tweet-on-nfl-protests-idUSKBN1CE2DU,1
http://beforeitsnews.com/u-s-politics/2017/10/delusional-trump-thinks-he-invented-the-term-fake-2537609.html,0
http://beforeitsnews.com/u-s-politics/2017/10/philip-k-dicks-electric-dreams-official-trailer-2537514.html,0
http://beforeitsnews.com/u-s-politics/2017/10/paul-ryan-is-the-last-person-to-blame-mass-shootings-on-mental-illness-2537270.html,0
https://www.reuters.com/article/us-iran-nuclear-germany/germany-watching-trumps-iran-decision-with-great-concern-idUSKBN1CE1FL,1
http://beforeitsnews.com/sports/2017/10/week-4-prediction-article-oakland-raiders-denver-broncos-2701625.html,0
https://www.nytimes.com/2017/10/08/movies/justice-league-trailer-gal-gadot-ben-affleck.html?rref=collection%2Fsectioncollection%2Farts,1
https://www.nytimes.com/2017/10/10/sports/basketball/shea-serrano-basketball.html?rref=collection%2Fsectioncollection%2Fsports,1
https://www.reuters.com/article/us-africa-disease-ebola/after-ebola-west-africa-must-brace-for-more-deadly-fevers-study-idUSKBN1CG2ZR,1
https://www.nytimes.com/2017/10/11/world/asia/rohingya-myanmar-atrocities.html?rref=collection%2Fsectioncollection%2Fworld,1
https://www.nytimes.com/2017/10/09/world/americas/che-guevara-death.html?rref=collection%2Fsectioncollection%2Fworld,1
https://www.reuters.com/article/us-boeing-bombardier-britain-protest/workers-call-on-uk-pm-may-to-be-more-visible-in-bombardier-dispute-idUSKBN1CG19P,1
http://edition.cnn.com/2017/09/21/world/gallery/week-in-photos-0922/index.html,1
https://www.activistpost.com/2013/11/11-signs-of-false-flag.html,0
https://www.reuters.com/article/us-france-reform-training/after-bloody-mess-jab-macron-eyes-training-job-insurance-reform-idUSKBN1CG1Y8,1
http://dailybuzzlive.com/coopers-adorable-tricks-go-viral/,0
http://beforeitsnews.com/sports/2017/10/106-hbd-eddie-tom-gene-jeff-joel-radhames-chiefs-triples-20-for-smiley-more-2702087.html,0
http://www.bbc.com/sport/football/41457294,1
http://www.bbc.com/news/av/world-us-canada-41179433/portraits-of-power,1
http://beforeitsnews.com/u-s-politics/2017/10/king-salmans-favorite-golden-escalator-betrays-him-on-visit-to-moscow-2537412.html,0
http://www.disclose.tv/news/these_bible_pages_were_found_fused_to_a_piece_of_steel_from_911_ground_zero/140367,0
https://www.reuters.com/article/us-mexico-oil/mexicos-pemex-gains-two-new-partners-for-onshore-tie-ups-idUSKCN1C90FL,1
http://www.cnn.com/2017/10/05/us/las-vegas-shooting-investigation/index.html,1
https://www.nytimes.com/2017/10/11/world/australia/vegemite-blend-17.html?rref=collection%2Fsectioncollection%2Fworld,1
https://www.activistpost.com/2017/10/questions-swirl-las-vegas-mass-shooting.html,0
http://beforeitsnews.com/u-s-politics/2017/10/madagascar-plague-kills-20-amid-unusually-rapid-rise-in-cases-2537247.html,0
http://beforeitsnews.com/sports/2017/10/104-expo-park-forbes-field-era-08-to-the-wire-hbd-jim-red-joe-billy-103-wins-in-02-running-into-trouble-2701892.html,0
https://www.activistpost.com/2017/09/police-broke-law-77yo-man-will-likely-die-prison-growing-cannabis.html,0
http://beforeitsnews.com/sports/2017/09/929-from-the-50s-forward-hbd-ken-teke-takes-two-alou-2-browns-6-in-a-row-cutch-walks-it-off-giants-finale-2701480.html,0
http://beforeitsnews.com/sports/2017/09/10-important-stories-from-092717-box-scores-bogaerts-leads-off-martes-strong-finish-more-2701378.html,0
https://www.reuters.com/article/us-japan-election/election-campaigning-underway-in-japan-as-abe-takes-on-hope-idUSKBN1CF0B1,1
https://www.reuters.com/article/us-music-charts/shania-twain-back-on-top-tom-petty-re-enters-u-s-charts-idUSKBN1CE28B,1
http://beforeitsnews.com/sports/2017/10/week-5-rankings-2017-top-50-wide-receivers-2702008.html,0
http://beforeitsnews.com/sports/2017/10/107-post-season-bad-day-at-the-shop-0-for-3-in-ws-1-for-5-in-playoffs-2702172.html,0
http://abcnews.go.com/US/wireStory/husband-listens-phone-wife-killed-home-invasion-50288573,1
http://www.bbc.com/newsbeat/articles/41579450,1
http://www.cnn.com/2017/07/27/motorsport/104-year-old-camera-joshua-paul-f1-lollipop-magazine/index.html,1
http://beforeitsnews.com/sports/2017/10/ravens-raiders-fridaygame-status-2-2702133.html,0
https://www.reuters.com/article/us-mexico-slim/mexican-mogul-slim-donates-105-million-to-earthquake-recovery-efforts-idUSKBN1CF36C,1
http://dailybuzzlive.com/new-federally-funded-work-program-starbucks-serving-lattes-inmates/,0
http://beforeitsnews.com/prophecy/2017/10/las-vegas-multiple-gunmen-seen-from-hotel-guest-next-door-video-2494577.html,0
http://www.cnn.com/2017/10/09/opinions/social-media-platforms-spreading-disinformation-opinion-morgan/index.html,1
https://www.reuters.com/article/us-usa-trump-russia-cyber/facebooks-sandberg-says-shes-committed-to-helping-investigators-release-russia-ads-idUSKBN1CH1Y6,1
http://inhealth.cnn.com/treating-psoriatic-arthritis/11-ways-to-relieve-pain-with-psoriatic-arthritis?did=t1_rss12,1
http://www.bbc.com/sport/sports-personality/41512150,1
https://www.reuters.com/article/us-yemen-security-cholera/cholera-claims-unborn-children-as-epidemic-spreads-yemen-misery-idUSKBN1CE1G0,1
http://www.disclose.tv/news/prince_harry_flashed_a_satanic_hand_symbol_next_to_melania_trump/140380,0
http://beforeitsnews.com/u-s-politics/2017/10/neo-nazi-dennis-mothersbaugh-proudly-wears-god-guns-trump-t-shirt-2537485.html,0
http://www.cnn.com/videos/entertainment/2017/10/11/eminem-trump-bet-awards-sot-ctn.cnn,1
http://beforeitsnews.com/sports/2017/10/2017-fantasy-football-quarterback-rankings-week-5-2701791.html,0
http://beforeitsnews.com/sports/2017/09/passing-game-film-review-good-mccown-week-3-dolphins-2701326.html,0
http://beforeitsnews.com/u-s-politics/2017/09/free-dylann-roof-i-hate-n-graffiti-found-at-u-of-michigan-2536894.html,0
https://www.reuters.com/article/us-icehockey-nhl-highlights/highlights-of-mondays-nhl-games-idUSKBN1CF0FK,1
https://www.activistpost.com/2017/09/sanctions-north-korea-ramp-war-cryptocurrencies-heats.html,0
http://www.cnn.com/2017/10/11/politics/donald-trump-republicans-bob-corker-tax/index.html,1
https://www.reuters.com/article/us-newsnow-oct11/wednesday-morning-briefing-idUSKBN1CG1BH,1
http://www.bbc.com/sport/rugby-union/41581469,1
https://www.activistpost.com/2017/09/un-security-council-resolution-2375-north-korea-preparation-war.html,0
https://www.bbc.co.uk/events/evfwhn/live/cn82fx?ns_mchannel=social&ns_source=twitter&ns_campaign=bbc_live&ns_linkname=59de0ed6e4b0cf0501cac341%26Olly%20Murs%20joins%20The%20Voice%20as%20a%20judge%26&ns_fee=0#post_59de0ed6e4b0cf0501cac341,1
http://beforeitsnews.com/u-s-politics/2017/10/president-donald-trumps-schedule-for-sunday-october-8-2017-2537527.html,0
http://www.cnn.com/2017/10/02/sport/gallery/what-a-shot-sports-1003/index.html,1
http://www.cnn.com/2017/10/11/us/california-fires-updates/index.html,1
https://www.nytimes.com/2017/10/10/theater/time-and-the-conways-theater-review-roundabout.html?rref=collection%2Fsectioncollection%2Farts,1
http://beforeitsnews.com/scandals/2017/10/police-pedophile-hugh-hefner-was-murdered-2437337.html,0
http://beforeitsnews.com/u-s-politics/2017/10/president-donald-trumps-schedule-for-monday-october-2-2017-2537131.html,0
http://beforeitsnews.com/sports/2017/10/another-team-wide-poor-effort-2-2702206.html,0
http://www.bbc.com/news/world-asia-india-41495862,1
http://www.bbc.com/sport/rugby-union/41486640,1
http://beforeitsnews.com/u-s-politics/2017/10/aung-san-suu-kyi-stripped-of-oxford-honor-amid-ethnic-cleansing-claims-2537317.html,0
http://www.bbc.com/sport/rugby-league/41552019,1
http://www.bbc.com/news/world-asia-india-41549756,1
http://beforeitsnews.com/u-s-politics/2017/10/trump-responds-to-puerto-ricos-plea-for-help-with-a-golf-trophy-2537123.html,0
https://www.reuters.com/article/us-thailand-aviation/thai-air-safety-upgrade-opens-up-growing-china-korea-japan-markets-idUSKBN1CE062,1
http://beforeitsnews.com/sports/2017/09/come-together-2701180.html,0
http://beforeitsnews.com/u-s-politics/2017/10/after-alleged-moron-remark-tillerson-strokes-trumps-ego-2537294.html,0
http://beforeitsnews.com/u-s-politics/2017/09/elway-or-the-highway-entire-broncos-team-to-stand-for-national-anthem-2536972.html,0
http://www.cnn.com/2017/10/09/sport/gallery/what-a-shot-sports-1010/index.html,1
http://www.bbc.com/sport/formula1/41543657,1
http://www.bbc.com/news/world-latin-america-41579670,1
https://www.reuters.com/article/us-india-rape-childmarriage/campaigners-set-sights-on-marital-rape-after-india-child-bride-ruling-idUSKBN1CG2G2,1
https://www.activistpost.com/2017/09/researchers-connect-human-mind-internet-first-time-ever.html,0
http://beforeitsnews.com/u-s-politics/2017/09/trump-adviser-thinks-americans-can-buy-a-new-car-with-1000-tax-cut-2536956.html,0
http://beforeitsnews.com/u-s-politics/2017/10/espn-host-jemele-hill-demands-boycott-of-cowboys-sponsors-2537653.html,0
http://beforeitsnews.com/sports/2017/10/2017-get-em-or-dont-sweat-em-week-5-2701713.html,0
http://beforeitsnews.com/u-s-politics/2017/10/stephen-paddock-is-a-terrorist-so-why-is-media-scared-to-call-him-one-2537176.html,0
http://beforeitsnews.com/sports/2017/09/acc-network-headed-to-bristol-and-other-acc-network-notes-2-2701349.html,0
https://www.nytimes.com/2017/10/04/us/politics/senate-intelligence-committee-russia-election-trump.html,1
http://beforeitsnews.com/sports/2017/09/nfl-marketing-machine-2-2701234.html,0
http://beforeitsnews.com/scandals/2017/09/the-shocking-carol-woods-coverup-police-alter-records-archive-11-sept-2017-2437313.html,0
https://www.activistpost.com/2017/09/fundamental-constitutional-rights-negated-realm-totalitarian-corporatocracy.html,0
http://beforeitsnews.com/u-s-politics/2017/10/republican-wants-women-to-be-traditional-homemakers-and-family-wives-2537625.html,0
http://beforeitsnews.com/u-s-politics/2017/10/trump-is-so-busy-bashing-nfl-he-forgot-to-hire-a-science-adviser-2537129.html,0
http://beforeitsnews.com/sports/2017/09/do-you-still-support-the-steelers-following-sundays-pregame-actions-regarding-the-national-anthem-2701100.html,0
https://www.nytimes.com/video/us/politics/100000004929293/stephen-miller-the-young-man-with-trumps-ear.html?rref=collection%2Fsectioncollection%2Fpolitics,1
http://bleacherreport.com/articles/2737016-tmz-obtains-photo-of-oj-simpson-signing-memorabilia-in-private-session?utm_source=cnn.com&utm_medium=referral&utm_campaign=editorial,1
http://beforeitsnews.com/u-s-politics/2017/10/university-under-fire-for-excluding-women-from-feminism-panel-2537386.html,0
https://www.nytimes.com/2017/10/06/theater/david-greenspan-eugene-oneill-marathon-performance.html?rref=collection%2Fsectioncollection%2Farts,1
http://inhealth.cnn.com/advances-in-psoriasis-treatment/what-psoriasis-does-to-your-heart?did=t1_rss12_2,1
https://www.nytimes.com/2017/10/08/arts/whats-on-tv-sunday-curb-and-a-tom-petty-documentary.html?rref=collection%2Fsectioncollection%2Farts,1
http://beforeitsnews.com/sports/2017/09/two-minute-drill-just-keep-swimming-2701479.html,0
http://beforeitsnews.com/u-s-politics/2017/10/you-wont-believe-what-california-wants-to-do-now-2537081.html,0
https://www.reuters.com/article/us-nobel-prize-medicine/how-we-tick-u-s-body-clock-scientists-win-nobel-medicine-prize-idUSKCN1C70Y7,1
http://www.bbc.com/sport/formula1/41576209,1
https://www.reuters.com/article/us-brazil-corruption-moro/brazils-largest-ever-corruption-probe-nearing-its-end-judge-says-idUSKCN1C72YU,1
http://beforeitsnews.com/u-s-politics/2017/09/drug-enforcement-chief-resigns-after-trumps-police-violence-remarks-2536841.html,0
http://beforeitsnews.com/sports/2017/09/ravens-vs-steelers-wednesday-3-2701320.html,0
http://beforeitsnews.com/sports/2017/10/three-minutes-2702029.html,0
https://www.nytimes.com/2017/10/04/technology/google-pixel-hardware.html?rref=collection%2Fsectioncollection%2Ftechnology,1
http://www.cnn.com/travel/article/trains-western-us-photo-book/index.html,1
http://beforeitsnews.com/u-s-politics/2017/10/new-orleans-saints-coach-gives-anti-gun-sermon-as-politics-continue-pollution-of-nfl-2537379.html,0
http://www.cnn.com/2017/10/12/politics/donald-trump-autocrats-politics/index.html,1
http://www.cnn.com/2017/10/03/entertainment/reaction-tom-petty-death/index.html,1
http://beforeitsnews.com/sports/2017/09/j-bell-ties-it-late-but-nats-rally-to-walk-it-off-a-5-4-win-2701452.html,0
http://beforeitsnews.com/u-s-politics/2017/10/new-cnn-and-globalist-exposed-steve-quayle-alex-jones-2537492.html,0
http://beforeitsnews.com/u-s-politics/2017/10/trump-on-gun-violence-were-not-going-to-talk-about-that-2537298.html,0
https://www.reuters.com/article/us-tennis-shanghai/kyrgios-blames-stomach-bug-for-shanghai-retirement-idUSKBN1CF1XC,1
http://abcnews.go.com/Technology/wireStory/eu-tells-luxembourg-295-million-taxes-amazon-50271697,1
http://beforeitsnews.com/u-s-politics/2017/09/julia-louis-dreyfus-backs-universal-health-care-in-breast-cancer-post-2536946.html,0
https://www.reuters.com/article/us-germany-politics/germany-may-not-agree-new-coalition-until-next-year-merkel-ally-idUSKBN1CF1NP,1
https://www.reuters.com/article/us-autos-trucks-volkswagen-electric/vw-to-develop-electric-trucks-in-1-7-billion-technology-drive-idUSKBN1CG1VF,1
http://beforeitsnews.com/u-s-politics/2017/10/vice-president-pence-second-lady-hold-tax-reform-event-monday-live-stream-2537648.html,0
http://beforeitsnews.com/sports/2017/10/chicago-blackhawks-defeat-the-salary-cap-menace-2701865.html,0
http://money.cnn.com/2017/10/10/media/james-harding-bbc/index.html,1
http://beforeitsnews.com/sports/2017/10/103-expo-park-forbes-field-era-pirates-grays-ws-win-game-stories-2701784.html,0
