URLs,Headline,Label
http://beforeitsnews.com/conspiracy-theories/2017/10/las-vegas-shooting-mandalay-bay-was-staged-fake-actors-proof-2483965.html,Las Vegas Shooting Mandalay Bay Was Staged ~ Fake Actors (Proof); Las Vegas Shooting Mandalay Bay Was Staged ~ Fake Actors (Proof),0
http://dailybuzzlive.com/mother-accused-of-killing-newborn-and-living-with-the-dead-babys-body-for-3-months/,Mother Accused Of Killing Newborn And Living With The Dead Baby’s Body For 3 Months,0
https://www.nytimes.com/2017/10/04/us/politics/bump-stock-fire-legal-republicans-congress.html,Republicans Open to Banning ‘Bump Stocks’ Used in Massacre,1
http://www.cnn.com/2017/10/04/opinions/arpaio-case-is-not-over-yet-reyes/index.html,Why Arpaio pardon still rankles,1
"http://beforeitsnews.com/u-s-politics/2017/10/will-security-measures-change-in-response-to-mass-shootings-2537191.html
",Will Security Measures Change In Response To Mass Shootings?,0
"http://beforeitsnews.com/u-s-politics/2017/10/carmen-cruz-mayor-of-san-juan-is-a-godsend-for-puerto-ricans-2537166.html
","Carmen Cruz, Mayor of San Juan Is A “Godsend” For Puerto Ricans",0
http://www.bbc.com/news/world-us-canada-41504575,Rex Tillerson: Secretary of State insists he never wanted to quit,1
"http://beforeitsnews.com/u-s-politics/2017/09/red-lobster-customer-makes-bomb-joke-to-hostess-guess-what-she-brings-him-2537018.html
","Red Lobster Customer Makes Bomb Joke to Hostess, Guess What She Brings Him",0
"https://www.reuters.com/article/us-germany-immigration/germany-registers-fewer-asylum-seekers-on-track-for-annual-cap-idUSKBN1CG2DT
","Germany registers fewer asylum seekers, on track for annual cap",1
http://www.cnn.com/2017/09/27/health/benefits-of-water-and-fluids/index.html,Are you drinking enough water to be healthy?,1
"https://www.reuters.com/article/us-usa-china-military-exclusive/exclusive-u-s-warship-sails-near-islands-beijing-claims-in-south-china-sea-u-s-officials-idUSKBN1CF2QG
",Exclusive: U.S. warship sails near islands Beijing claims in South China Sea - U.S. officials,1
"https://www.activistpost.com/2017/10/u-s-based-charity-is-robbing-mexicos-indigenous-communities-of-water.html
",U.S. Based Charity Is Robbing Mexico's Indigenous Communities of Water,0
"http://beforeitsnews.com/sports/2017/10/if-the-yanks-do-these-things-they-can-beat-the-tribe-2702001.html

","If The Yanks Do These Things, They Can Beat The Tribe!",0
"http://www.bbc.com/sport/tennis/41594044
",Maria Sharapova reaches Tianjin Open quarter-finals by beating Magda Linette,1
"http://beforeitsnews.com/u-s-politics/2017/10/trump-is-so-busy-bashing-nfl-he-forgot-to-hire-a-science-adviser-2537129.html
","Trump Is So Busy Bashing NFL, He Forgot To Hire A Science Adviser",0
"http://beforeitsnews.com/sports/2017/10/105-trs-pnc-park-bucs-win-in-71-79-lose-four-playoffs-dang-reds-tracy-fired-2702005.html

","10/5 TRS-PNC Park: Bucs Win in '71, '79; Lose Four Playoffs (Dang Reds!); Tracy Fired",0
"http://beforeitsnews.com/u-s-politics/2017/10/amazing-f-16-night-take-off-2537186.html
",Amazing F-16 Night Takeoff,0
"https://www.activistpost.com/2017/09/russia-accuses-us-sabotaging-liberation-deir-ez-zour.html
",Russia Accuses US Of Sabotaging Liberation of Deir ez-Zor,0
"https://www.activistpost.com/2017/09/iphones-new-faceid-cops-can-unlock-phone-pointing-face-youre-cuffed.html
","With iPhone’s New FaceID, Cops Can Unlock Your Phone by Pointing at Your Face-While You’re Cuffed",0
"http://beforeitsnews.com/sports/2017/10/pre-order-the-rotoprofessor-2018-fantasy-baseball-draft-guide-for-6-25-2702084.html

",Pre-Order The Rotoprofessor 2018 Fantasy Baseball Draft Guide For $6.25!,0
"http://beforeitsnews.com/sports/2017/10/pre-order-the-rotoprofessor-2018-fantasy-baseball-draft-guide-for-6-25-2702084.html
",Pre-Order The Rotoprofessor 2018 Fantasy Baseball Draft Guide For $6.25!,0
"https://www.reuters.com/article/us-brazil-corruption/brazil-police-arrest-olympic-committee-chief-in-vote-buying-scandal-idUSKBN1CA11E
",Brazil police arrest Olympic committee chief in vote-buying scandal,1
"http://beforeitsnews.com/sports/2017/10/buy-em-or-deny-em-is-now-the-time-to-move-on-from-mike-gilislee-2702148.html
",Buy ‘Em or Deny ‘Em: Is Now The Time To Move On From Mike Gilislee?,0
"http://beforeitsnews.com/sports/2017/09/thursday-night-start-em-or-sit-em-week-4-randall-cobb-jordan-howard-tarik-cohen-more-2701363.html
","Thursday Night Start ‘Em or Sit ‘Em: Week 4: Randall Cobb, Jordan Howard, Tarik Cohen & More",0
"https://www.nytimes.com/2017/10/10/world/asia/japan-fukushima-lawsuit.html?rref=collection%2Fsectioncollection%2Fworld
",Japan and Utility Are Found Negligent Again in Fukushima Meltdowns,1
"https://www.activistpost.com/2017/09/financialization-destruction-real-economy.html
",Financialization and The Destruction of the Real Economy,0
"http://beforeitsnews.com/u-s-politics/2017/10/president-trump-and-the-first-lady-lead-a-moment-of-silence-for-las-vegas-2537173.html
",President Trump and The First Lady Lead a Moment of Silence for Las Vegas,0
http://dailybuzzlive.com/this-abandoned-village-shows-what-would-happen-if-humans-didnt-exist-its-hauntingly-beautiful/,"This Abandoned Village Shows What Would Happen If Human’s Didn’t Exist, It’s Hauntingly Beautiful",0
"http://beforeitsnews.com/sports/2017/09/doesnt-pay-to-be-ordinary-on-defense-2701172.html

",Doesn’t Pay to be Ordinary on Defense,0
"http://beforeitsnews.com/sports/2017/10/monday-morning-thoughts-jets-top-jaguars-2701688.html

",Monday Morning Thoughts; Jets Top Jaguars,0
"http://beforeitsnews.com/sports/2017/09/2017-fantasy-football-wide-receiver-rankings-week-4-2701156.html

",2017 Fantasy Football Wide Receiver Rankings - Week 4,0
"https://www.reuters.com/article/us-trump-effect-smallcompanies-tax/u-s-small-cap-firms-look-to-spend-tax-savings-on-tech-not-jobs-idUSKBN1CF1AD
","U.S. small-cap firms look to spend tax savings on tech, not jobs",1
"https://www.reuters.com/article/us-pope-space/pope-to-get-closer-to-heavens-with-call-to-space-station-idUSKBN1CE1OH
",Pope to get closer to heavens with call to space station,1
"http://beforeitsnews.com/sports/2017/09/relaxing-into-the-original-style-of-karate-2701327.html
",Relaxing into the Original Style of Karate,0
"https://www.nytimes.com/2017/10/07/us/politics/trump-schumer-obamacare.html?rref=collection%2Fsectioncollection%2Fpolitics
",Schumer Says He Rebuffed Another Offer From Trump on Health Care,1
"http://beforeitsnews.com/sports/2017/09/louisvilles-first-move-should-be-to-let-go-of-rick-pitino-2701211.html

",Louisville’s first move should be to let go of Rick Pitino.,0
"http://beforeitsnews.com/sports/2017/10/what-cst-thinks-about-bengals-browns-today-2701647.html

",What CST Thinks about Bengals-Browns today,0
"https://www.reuters.com/article/us-people-harvey-weinstein-bafta/producer-harvey-weinstein-suspended-from-british-film-academy-idUSKBN1CG26M
",Producer Harvey Weinstein suspended from British film academy,1
"http://www.bbc.com/news/world-us-canada-41584896
",US climber kills himself after avalanche kills girlfriend,1
"http://beforeitsnews.com/sports/2017/10/coaching-staff-failing-ravens-2701869.html

",Coaching Staff Failing Ravens,0
"http://www.bbc.com/news/world-asia-41577769
",North Korea crisis: US bombers conduct military drills,1
"http://beforeitsnews.com/u-s-politics/2017/10/egypt-qualifies-for-world-cup-in-27-years-amidst-political-instability-2537603.html
",Egypt Qualifies For World Cup In 27 Years Amidst Political Instability,0
"https://www.reuters.com/article/us-india-trafficking-marriage/indian-child-brides-sold-in-package-deals-to-men-from-gulf-states-idUSKBN1CF1F7
",Indian child brides sold in 'package deals' to men from Gulf states,1
"https://www.reuters.com/article/us-usa-boxoffice/box-office-blade-runner-2049-fades-to-31-5-million-opening-weekend-idUSKBN1CD0SM
",Box Office: 'Blade Runner 2049' fades to $31.5 million opening weekend,1
"http://beforeitsnews.com/sports/2017/09/preseasonblackhawks-at-boston4-2-loss-recap-2701113.html

",PreseasonBlackhawks at Boston4-2 Loss Recap,0
"http://www.bbc.com/sport/rugby-league/41542423
",Zak Hardaker: Castleford Tigers full-back banned after positive drugs test,1
"http://www.bbc.com/news/blogs-news-from-elsewhere-41525394
",Japanese lottery winners get 'collectable' manhole covers,1
"https://www.activistpost.com/2017/09/high-ranking-cia-whistleblower-deep-state-shadow-government.html
",High Ranking CIA Agent Blows Whistle On The Deep State And Shadow Government,0
"http://beforeitsnews.com/sports/2017/09/florida-states-season-is-in-a-heap-of-trouble-2-2701612.html

",Florida State’s season is in a heap of trouble.,0
"https://www.reuters.com/article/us-liberia-election/one-of-liberias-main-parties-calls-for-halt-to-election-results-idUSKBN1CG30U
",One of Liberia's main parties calls for halt to election results,1
"https://www.nytimes.com/2017/10/07/world/europe/ukraine-russia-manafort-corruption.html?rref=collection%2Fsectioncollection%2Fworld
",Schooled in Scandal: What Makes Ukraine a Hotbed of Intrigue,1
"http://beforeitsnews.com/u-s-politics/2017/10/miami-dolphins-kneelers-crap-all-over-america-on-foreign-soil-in-london-nfl-game-2537100.html
",Miami Dolphins Kneelers Crap All Over America on Foreign Soil in London NFL Game,0
"https://www.reuters.com/article/us-britain-eu-barnier-talks/brexit-not-a-game-eus-barnier-says-idUSKBN1CF1OB
","'Brexit not a game,' EU's Barnier says",1
"https://www.nytimes.com/2017/10/11/arts/music/robert-plant-carry-fire.html?rref=collection%2Fsectioncollection%2Farts
","Robert Plant, Party of One. (With Friends, Too.)",1
"http://www.bbc.com/news/world-us-canada-41588051
",Ten people charged for Louisiana State University hazing death,1
http://beforeitsnews.com/prophecy/2017/10/las-vegas-american-psyop-fbi-isis-connection-final-conclusions-by-jim-stone-freelance-reporter-video-2494611.html,"Las Vegas American PSYOP: FBI ISIS Connection Final Conclusions by Jim Stone, Freelance Reporter (Video)",0
http://beforeitsnews.com/alternative/2017/10/will-what-happened-in-vegas-stay-in-vegas-16-questions-left-unanswered-3559393.html,What Happened in Vegas Will Not Stay in Vegas… 16 Questions Left Unanswered That the Media Ignores!,0
"https://www.activistpost.com/2017/10/washington-post-fails-to-cover-amazon-nearly-300-million-dollar-fine-for-tax-dodging.html
",Washington Post Fails To Cover Amazon Nearly $300 Million Dollar Fine For Tax Dodging,0
http://www.cnn.com/2017/10/04/politics/trump-generals-mattis/index.html,Trump's generals are speaking up,1
http://www.bbc.com/news/uk-wales-41510371,Yosemite park rock fall: Tributes to 'hero' climber,1
"http://beforeitsnews.com/sports/2017/10/new-york-cable-provider-altice-will-have-the-acc-network-2701967.html

",New York Cable provider Altice will have the ACC Network,0
"http://beforeitsnews.com/sports/2017/10/antonio-brown-tweets-out-apology-for-noise-and-distractions-2701976.html
",Antonio Brown Tweets Out Apology for ‘Noise’ and ‘DIstractions’,0
"http://beforeitsnews.com/sports/2017/10/passing-game-film-review-good-mccown-week-4-jaguars-2701797.html
",Passing Game Film Review - Good McCown - Week 4 (Jaguars),0
"http://beforeitsnews.com/sports/2017/10/week-4-prediction-article-oakland-raiders-denver-broncos-2701625.html

",Week 4 Prediction Article - Oakland Raiders @ Denver Broncos,0
"http://beforeitsnews.com/u-s-politics/2017/10/chinese-police-orders-uyghur-muslims-to-hand-in-the-holy-quran-2537074.html
",Chinese Police Orders Uyghur Muslims To Hand In The Holy Quran,0
"http://beforeitsnews.com/sports/2017/10/105-expo-park-forbes-field-bucs-win-60-opener-lose-27-puds-300-hbd-claude-felix-sarge-grays-win-ws-2701996.html
","10/5 Expo Park-Forbes Field: Bucs Win '60 Opener, Lose '27; Pud's 300; HBD Claude, Felix & Sarge; Grays Win WS",0
"http://beforeitsnews.com/sports/2017/10/108-post-season-ws-wins-in-09-25-losses-in-03-27-60-1-of-3-in-playoffs-2702252.html
","10/8 Post-Season: WS Wins in '09, '25, Losses in '03, '27, '60; 1-of-3 in Playoffs",0
"http://beforeitsnews.com/u-s-politics/2017/09/nfl-fans-are-setting-fire-to-their-jerseys-in-response-to-takeaknee-2536876.html
",NFL Fans Are Setting Fire To Their Jerseys In Response To #TakeAKnee,0
"https://www.reuters.com/article/us-dentsu-overwork/japans-dentsu-gets-only-small-fine-for-overtime-breaches-despite-outcry-idUSKBN1CB0IS
",Japan's Dentsu gets only small fine for overtime breaches despite outcry,1
http://abcnews.go.com/Entertainment/wireStory/ishiguro-wins-nobel-uncovering-abyss-50298201,British novelist Ishiguro wins Nobel Literature Prize,1
http://www.disclose.tv/news/an_object_like_nothing_weve_seen_before_has_been_spotted_in_our_solar_system/140341,An Object Like Nothing We've Seen Before Has Been Spotted In Our Solar System,0
"http://beforeitsnews.com/sports/2017/09/thursday-pirates-at-nats-nova-v-edwin-jackson-lineup-notes-2701444.html

","Thursday: Pirates at Nats, Nova v Edwin Jackson, Lineup, Notes",0
"http://beforeitsnews.com/u-s-politics/2017/10/cubs-win-survive-fire-throwing-strasburg-to-grab-1-0-nlds-lead-2537515.html
",Cubs Win! Survive Fire-Throwing Strasburg to Grab 1-0 NLDS Lead,0
"https://www.reuters.com/article/us-france-reform-protests/frances-cgt-calls-another-strike-against-labor-reform-others-refuse-idUSKBN1CE2CH
","France's CGT calls another strike against labor reform, others refuse",1
"http://www.bbc.com/news/world-latin-america-41550532
",Barbuda after the hurricane: Residents return to pick up pieces,1
"http://beforeitsnews.com/u-s-politics/2017/10/video-shows-utah-cop-fatally-shooting-black-man-from-behind-2537404.html
",Video Shows Utah Cop Fatally Shooting Black Man From Behind,0
"https://www.reuters.com/article/us-europe-stocks/spanish-stocks-jump-as-catalonia-makes-no-formal-independence-declaration-idUSKBN1CG0ZG
",Spanish stocks rebound in flat European market as Catalonia fears ease,1
"https://www.nytimes.com/2017/10/10/fashion/harvey-weinstein-donna-karan.html?rref=collection%2Fsectioncollection%2Farts
",Donna Karan Wonders if Women Are Dressing for ‘Trouble’,1
"http://beforeitsnews.com/sports/2017/10/101-trs-pnc-era-wildcard-win-trs-closes-freddy-takes-crown-lockes-1st-win-more-2701629.html
","10/1 TRS-PNC Era: Wildcard Win, TRS Closes, Freddy Takes Crown, Locke's 1st Win & More",0
"http://beforeitsnews.com/u-s-politics/2017/10/two-historians-claim-the-ancient-egyptians-did-not-build-the-pyramids-2537629.html
",Two historians claim the Ancient Egyptians did NOT build the Pyramids,0
"https://www.reuters.com/article/us-france-security-marseille-italy/marseille-attacker-probably-radicalized-by-brother-police-idUSKBN1CE1N1
",Marseille attacker probably radicalized by brother: police,1
"https://www.nytimes.com/2017/10/10/world/australia/cybersecurity-data-breach.html?rref=collection%2Fsectioncollection%2Fworld
",Australian Cybersecurity Report Shows Gaps in Private Companies’ Defenses,1
http://www.bbc.com/news/world-asia-41438279,"100 Women: Meet Susi Pudjiastuti, the Indonesian minister blowing up boats",1
"http://beforeitsnews.com/u-s-politics/2017/10/huge-gas-explosion-sends-giant-fireball-in-ghanas-capital-2537534.html
",Huge Gas Explosion Sends Giant Fireball In Ghana’s Capital,0
"https://www.nytimes.com/2017/10/12/movies/happy-death-day-review.html?rref=collection%2Fsectioncollection%2Farts
",Review: Dead Again … and Again in ‘Happy Death Day’,1
"https://www.reuters.com/article/us-brazil-autos-gm/gm-aims-to-lead-electric-vehicles-market-in-mercosur-executive-idUSKBN1CE1NY
",GM aims to lead electric vehicles market in Mercosur: executive,1
"https://www.reuters.com/article/us-rusal-stake/two-russian-tycoons-sell-3-percent-of-aluminum-giant-rusal-for-315-million-idUSKBN1CG0OY
",Two Russian tycoons sell 3 percent of aluminum giant Rusal for $315 million,1
http://abcnews.go.com/Politics/wireStory/sen-rubio-remove-communist-us-soldier-officer-ranks-50283157,Sen. Rubio: Remove communist US soldier from officer ranks,1
http://money.cnn.com/2017/10/04/news/economy/india-economy-modi-slowdown/index.html,India: What happened to Modi's promise of an economic boom?,1
"http://www.bbc.com/news/uk-41497459
",Amazon and Apple caught in latest EU tax crackdown,1
"http://beforeitsnews.com/u-s-politics/2017/10/bloody-luck-a-f-branco-cartoon-2537643.html
",Bloody Luck - A.F. Branco Cartoon,0
"http://www.bbc.com/news/world-us-canada-41488953
",Black Nova Scotians may finally get title to their land,1
"http://beforeitsnews.com/u-s-politics/2017/10/melania-and-donald-think-the-white-house-is-like-a-jail-2537543.html
",Melania And Donald Think The White House Is Like A Jail,0
"https://www.activistpost.com/2017/09/happy-birthday-cia-7-truly-terrible-things-agency-done-70-years.html
",7 Truly Terrible Things The Agency Has Done In 70 Years,0
"https://www.reuters.com/article/us-awards-jkrowling/british-author-rowling-says-trump-has-a-right-to-be-bigoted-idUSKCN0Y908S
",British author Rowling says Trump has a right to be bigoted,1
"http://beforeitsnews.com/u-s-politics/2017/09/trump-is-preparing-to-kill-kim-jong-un-oh-my-god-breaking-news-tv-breaking-news-tv-2536942.html
",Trump Is Preparing to Kill Kim Jong-un - Oh My God! Breaking News TV,0
"http://beforeitsnews.com/sports/2017/10/what-is-the-perfect-golf-swing-2-2701982.html

",What is the Perfect Golf Swing?,0
"http://beforeitsnews.com/u-s-politics/2017/09/trump-isnt-rushing-to-save-puerto-ricans-because-they-arent-white-2536935.html
",Trump Isn't Rushing To Save Puerto Ricans Because They Aren't White,0
"https://www.activistpost.com/2017/10/smart-meter-data-privacy-and-cybersecurity-congressional-research-report-2012.html
",Smart Meter Data: Privacy and Cybersecurity,0
"http://www.cnn.com/2017/10/03/entertainment/frontline-north-korea/index.html
",Frontline examines 'North Korea's Deadly Dictator',1
"http://money.cnn.com/2017/10/11/media/political-point-scoring-and-sexual-harassment/index.html
",Political point scoring muddies sexual-harassment coverage,1
"http://www.bbc.com/news/world-asia-china-41507960
",China congress: Military facelift a sign of bigger changes,1
"http://beforeitsnews.com/sports/2017/09/yankees-have-new-weapons-for-postseason-run-2701262.html

",Yankees Have New Weapons For Postseason Run,0
http://dailybuzzlive.com/italian-german-irish-american-immigrants/,"If You’re Italian, German or Irish-American, This is How Your Ancestors Were Treated as Immigrants",0
"http://beforeitsnews.com/sports/2017/10/34-yards-2701821.html

",34 Yards,0
"https://www.nytimes.com/2017/10/08/us/politics/white-house-daca.html?rref=collection%2Fsectioncollection%2Fpolitics
",White House Makes Hard-Line Demands for Any ‘Dreamers’ Deal,1
"https://www.nytimes.com/2017/10/09/theater/the-show-off-review.html?rref=collection%2Fsectioncollection%2Farts
",Review: A ‘Show-Off’ Who Doesn’t Know When to Shut Up,1
"https://www.activistpost.com/2017/09/americas-willful-negligence-concerning-911-attacks.html
",America's Willful Negligence Concerning the 9,0
"https://www.reuters.com/article/us-mexico-oil/mexicos-pemex-gains-two-new-partners-for-onshore-tie-ups-idUSKCN1C90FL
",Mexico's Pemex gains two new partners for onshore tie-ups,1
"http://beforeitsnews.com/sports/2017/09/lions-rookie-lb-jarrad-davis-on-the-practice-field-after-missing-week-three-2701335.html

",Lions Rookie LB Jarrad Davis on the Practice Field After Missing Week Three,0
"http://beforeitsnews.com/sports/2017/09/the-chicago-bears-versus-the-green-bay-packers-quick-injury-analysis-2701443.html
",The Chicago Bears versus the Green Bay Packers Quick Injury Analysis,0
http://www.cnn.com/2017/10/05/politics/gun-control-state-of-play/index.html,"Gun control: So far, just words",1
"https://www.nytimes.com/2017/10/11/world/americas/usmnt-trinidad-world-cup.html?rref=collection%2Fsectioncollection%2Fsports
",‘Revenge Was Sweet’: Trinidad and Tobago Exults in Soccer Victory Over U.S.,1
"http://beforeitsnews.com/sports/2017/10/2017-fantasy-football-kicker-rankings-week-5-2701896.html
",2017 Fantasy Football Kicker Rankings - Week 5,0
"http://beforeitsnews.com/sports/2017/10/avoiding-another-debacle-2702017.html

",Avoiding Another Debacle,0
"http://www.cnn.com/videos/us/2017/10/06/biden-speech-lc-orig.cnn/video/playlists/cant-miss/
",Biden: US walking down a dark path,1
"https://www.reuters.com/article/us-magna-bmw/canadas-magna-joins-bmw-intel-self-driving-car-project-idUSKBN1CF20M
",Canada's Magna joins BMW-Intel self-driving car project,1
"http://beforeitsnews.com/sports/2017/10/104-expo-park-forbes-field-era-08-to-the-wire-hbd-jim-red-joe-billy-103-wins-in-02-running-into-trouble-2701892.html
","10/4 Expo Park-Forbes Field Era: '08 To the Wire; HBD Jim, Red, Joe & Billy; 103 Wins in '02; Running Into Trouble",0
http://beforeitsnews.com/conspiracy-theories/2017/10/las-vegas-mass-shooting-false-flag-psyop-black-op-to-distract-2483975.html,"Las Vegas Mass Shooting: False Flag, PSYOP and Black Op to Distract; Deep State is getting very desperate",0
"https://www.reuters.com/article/us-brazil-corruption/brazil-police-arrest-olympic-committee-chief-in-vote-buying-scandal-idUSKBN1CA11E
",Brazil police arrest Olympic committee chief in vote-buying scandal,1
"http://beforeitsnews.com/sports/2017/10/sometimes-you-need-to-send-a-message-2702250.html
",Sometimes You Need To Send A Message,0
http://www.cnn.com/2017/10/04/europe/catalan-president-tv-address-spain-crisis/index.html,Catalonia: Carles Puigdemont criticizes Spanish King,1
"https://www.reuters.com/article/us-usa-trump-russia-advertising/facebook-pushes-ad-overhaul-before-2018-u-s-election-executive-idUSKBN1CH08U
",Facebook pushes ad overhaul before 2018 U.S. election: executive,1
"http://beforeitsnews.com/sports/2017/10/tournament-time-2702054.html

",Tournament Time,0
"http://beforeitsnews.com/u-s-politics/2017/09/8-year-old-hammered-to-death-while-protecting-sister-from-molester-2536685.html
",8-Year-Old Hammered To Death While Protecting Sister From Molester,0
"https://www.reuters.com/article/us-mexico-politics/maverick-state-governor-takes-aim-at-mexican-presidency-idUSKBN1C934Z
",Maverick state governor takes aim at Mexican presidency,1
"http://beforeitsnews.com/sports/2017/10/2017-fantasy-football-week-5-sleepers-2701992.html

",2017 Fantasy Football: Week 5 Sleepers,0
http://beforeitsnews.com/terrorism/2017/10/las-vegas-sacrifice-the-incredible-back-story-designed-to-cover-up-the-shocking-truth-2460267.html,Las Vegas Sacrifice: The Incredible Back Story Designed to Cover up the Shocking Truth!; Why Patsy Stephen Paddock Was Set Up To Be A Mass Murderer,0
"http://beforeitsnews.com/sports/2017/10/102-games-bucs-clinch-in-74-boston-evens-ws-goose-teke-at-72-triple-bill-game-stories-2701700.html
","10/2 Games: Bucs Clinch In '74, Boston Evens WS, Goose & Teke at 72, Triple-Bill, Game Stories",0
"http://beforeitsnews.com/u-s-politics/2017/10/cam-newton-laughs-at-female-reporter-talking-about-football-2537329.html
",Cam Newton Laughs At Female Reporter Talking About Football,0
"https://www.nytimes.com/2017/10/08/us/politics/pence-anthem-colts.html?rref=collection%2Fsectioncollection%2Fpolitics
",Trump Tells Pence to Leave N.F.L. Game as Players Kneel During Anthem,1
"https://www.activistpost.com/2017/09/the-2016-winner-of-the-award-for-reverse-excellence.html
",The 2016 Winner Of The Award For Reverse Excellence,0
"http://beforeitsnews.com/u-s-politics/2017/10/air-france-a380-with-engine-damage-makes-emergency-landing-video-2537086.html
",Air France A380 With Engine Damage Makes Emergency Landing VIDEO,0
"http://beforeitsnews.com/u-s-politics/2017/10/nbc-doubles-down-on-tillerson-quitting-report-2537351.html
",NBC Doubles Down on Tillerson Quitting report,0
"https://www.nytimes.com/2017/10/09/sports/basketball/fiba-world-cup-puerto-rico.html?rref=collection%2Fsectioncollection%2Fsports
",U.S.-Puerto Rico Basketball Game to Be Moved Because of Hurricane Damage,1
http://beforeitsnews.com/eu/2017/10/a-major-defeat-for-the-new-world-order-2630510.html,A Major Defeat For The New World Order.,0
"https://www.reuters.com/article/us-mexico-oil-cardenas/egypts-cheiron-wins-tie-up-with-pemex-for-mexican-onshore-oil-field-idUSKBN1C92EU
",Egypt's Cheiron wins tie-up with Pemex for Mexican onshore oil field,1
"http://beforeitsnews.com/u-s-politics/2017/10/president-trump-first-lady-receive-briefing-on-maria-relief-effort-live-stream-2537226.html
","President Trump, First Lady Receive Briefing on Maria Relief Effort [Live Stream]",0
"http://beforeitsnews.com/u-s-politics/2017/09/mccain-wrong-again-jones-act-suspension-wont-help-puerto-rico-2536849.html
",McCain Wrong (again): Jones Act Suspension Won’t Help Puerto Rico,0
http://www.cnn.com/2017/10/04/europe/theresa-may-speech-disaster-conservative-party-conference/index.html,Theresa May speech marred by prankster Lee Nelson,1
"http://beforeitsnews.com/entertainment/2017/09/your-everyday-talks-are-intended-to-enable-you-to-get-to-know-one-another-2670538.html

",Your everyday talks are intended to enable you to get to know one another,0
"http://beforeitsnews.com/sports/2017/09/930-trs-pnc-era-3000-for-roberto-79-clincher-hbd-bryan-cover-boy-scoops-game-stories-2701559.html
","9/30 TRS-PNC Era: 3,000 For Roberto, '79 Clincher, HBD Bryan, Cover Boy Scoops, Game Stories",0
"http://beforeitsnews.com/u-s-politics/2017/10/republican-wants-women-to-be-traditional-homemakers-and-family-wives-2537625.html
",Republican Wants Women To Be ‘Traditional Homemakers And Family Wives’,0
"http://beforeitsnews.com/sports/2017/09/louisvilles-first-move-should-be-to-let-go-of-rick-pitino-2701211.html
",Louisville’s first move should be to let go of Rick Pitino.,0
"http://beforeitsnews.com/sports/2017/09/10-important-stories-from-092917-box-scores-storys-turn-around-not-buying-c-anderson-more-2701552.html

","10 Important Stories From 09/29/17 Box Scores: Story’s Turn Around, Not Buying C. Anderson & More",0
"http://www.bbc.com/news/av/entertainment-arts-41573834/the-most-sexist-game-of-tennis-ever
",Billie Jean King: Emma Stone and Steve Carell star in film,1
http://beforeitsnews.com/alternative/2017/10/puerto-rico-hoax-video-3558553.html,Puerto Rico Hoax (Video),0
"https://www.reuters.com/article/us-engie-brazil-eletrobras-divestiture/frances-engie-to-look-closely-at-brazil-eletrobras-assets-idUSKBN1C933P
",France's Engie to look closely at Brazil Eletrobras assets,1
"http://beforeitsnews.com/sports/2017/10/with-no-carr-ravens-d-could-feast-2701927.html

","With No Carr, Ravens D Could Feast",0
"http://www.bbc.com/news/entertainment-arts-41550496
",Debbie McGee makes Strictly Come Dancing boo-boo,1
"http://beforeitsnews.com/u-s-politics/2017/10/trumps-visit-to-puerto-rico-was-a-disaster-of-epic-proportions-2537245.html
",Trump’s Visit To Puerto Rico Was A Disaster Of Epic Proportions,0
"https://www.activistpost.com/2017/09/non-lethal-police-tasers-killed-1000-many-mentally-ill.html
","Non-Lethal? Police Tasers Have Killed Over 1,000-Many With Mental Health Problems",0
"https://www.reuters.com/article/us-birdflu-italy/four-outbreaks-of-highly-pathogenic-h5n8-avian-flu-in-italy-this-month-idUSKBN1CG1QU
",Italy culls birds after five H5N8 avian flu outbreaks in October,1
"https://www.activistpost.com/2017/09/entire-volume-cia-files-lee-harvey-oswald-set-released-october-gone-missing.html
","Entire Volume of CIA Files On Lee Harvey Oswald, Set to Be Released in October, Has ""Gone Missing""",0
"https://www.reuters.com/article/us-mexico-oil-dea/germanys-dea-deutsche-erdoel-wins-onshore-pemex-tie-up-in-mexico-idUSKBN1C92MX
",Germany's DEA Deutsche Erdoel wins onshore Pemex tie-up in Mexico,1
"https://www.reuters.com/article/asiapac-reuters-ranking-innovative-unive-idUSL1N1J30PY
",Asia Pacific’s Most Innovative Universities - 2017,1
"http://edition.cnn.com/2017/10/05/world/gallery/week-in-photos-1006/index.html
",The week in 35 photos,1
"http://www.bbc.com/news/blogs-news-from-elsewhere-41581374
",Voting flap hits New Zealand's Bird of the Year poll,1
http://www.bbc.com/sport/american-football/41508759,Cam Newton: NFL quarterback makes sexist comment to female reporter,1
"https://www.reuters.com/article/us-usa-japan-trade/japan-to-propose-changes-to-beef-import-safeguards-in-talks-with-u-s-sources-idUSKBN1CH14I
",Japan to propose changes to beef import safeguards in talks with U.S.: sources,1
"http://www.cnn.com/videos/politics/2017/10/11/uss-shiloh-morale-north-korea-navy-baldwin-nr.cnn
",Report: Low morale on ship monitoring N. Korea,1
"http://beforeitsnews.com/sports/2017/10/week-5-rankings-2017-top-20-tight-ends-2701882.html

",Week 5 Rankings (2017): Top 20 Tight Ends,0
"http://beforeitsnews.com/sports/2017/10/108-post-season-ws-wins-in-09-25-losses-in-03-27-60-1-of-3-in-playoffs-2702252.html
","10/8 Post-Season: WS Wins in '09, '25, Losses in '03, '27, '60; 1-of-3 in Playoffs",0
